time,Avior,Josephine
23865,137,134
23866,160,385
23867,414,26
23868,484,4
23869,701,41
23870,153,523
23871,429,423
23872,256,352
23873,119,315
23874,9,76
23875,310,22
23876,12,12
23877,5,0
23878,0,43
23879,54,27
23880,136,80
23881,9,4
23882,0,18
23883,0,0
23884,94,0
23885,0,0
23886,17,0
23887,0,0
23888,4,0
23889,0,5
23890,0,9
23891,0,92
23892,106,301
23893,0,0
23894,0,0
23895,0,0
23896,0,0
23897,0,0
23898,0,0
23899,0,13
23900,18,49
23901,0,266
23902,0,540
23903,6,5
23904,0,11
23905,0,0
23906,0,0
23907,0,0
23908,0,0
23909,0,0
23910,0,14
23911,0,0
23912,0,0
23913,4,26
23914,37,86
23915,31,15
23916,39,181
23917,641,436
23918,36,572
23919,15,134
23920,47,182
23921,18,443
23922,56,60
23923,280,9
23924,406,23
23925,229,101
23926,151,152
23927,204,55
23928,390,478
23929,602,433
23930,66,718
23931,1305,54
23932,501,144
23933,336,328
23934,313,19
23935,276,141
23936,271,78
23937,334,240
23938,220,41
23939,225,36
23940,462,261
23941,474,153
23942,281,171
23943,515,265
23944,376,142
23945,278,121
23946,284,289
23947,311,150
23948,98,296
23949,190,264
23950,232,324
23951,10,460
23952,15,426
23953,208,352
23954,492,237
23955,454,208
23956,212,317
23957,165,226
23958,277,519
23959,277,48
23960,0,91
23961,13,129
23962,249,131
23963,427,570
23964,12,434
23965,427,223
23966,256,325
23967,153,430
23968,60,273
23969,87,356
23970,0,551
23971,320,9
23972,172,28
23973,305,214
23974,40,457
23975,125,416
23976,5,114
23977,48,316
23978,74,433
23979,100,278
23980,174,383
23981,92,432
23982,92,34
23983,367,5
23984,32,0
23985,864,0
23986,81,0
23987,80,0
23988,211,0
23989,4,0
23990,4,0
23991,12,13
23992,152,0
23993,110,30
23994,53,0
23995,8,0
23996,5,0
23997,5,0
23998,0,0
23999,0,0
24000,5,0
24001,0,0
24002,70,0
24003,14,0
24004,0,0
24005,0,0
24006,0,0
24007,0,0
24008,0,0
24009,0,0
24010,0,0
24011,0,10
24012,0,0
24013,0,0
24014,0,73
24015,0,326
24016,13,246
24017,0,0
24018,0,0
24019,0,0
24020,0,7
24021,68,0
24022,8,35
24023,0,8
24024,29,0
24025,4,13
24026,0,14
24027,0,0
24028,5,0
24029,13,8
24030,0,164
24031,0,105
24032,395,332
24033,209,65
24034,160,147
24035,428,168
24036,117,320
24037,75,222
24038,404,183
24039,181,258
24040,201,59
24041,84,192
24042,259,49
24043,221,243
24044,510,118
24045,228,157
24046,385,5
24047,87,317
24048,23,31
24049,112,13
24050,4,283
24051,195,455
24052,922,418
24053,1021,758
24054,432,44
24055,104,44
24056,201,90
24057,340,248
24058,187,201
24059,45,465
24060,264,194
24061,204,257
24062,277,242
24063,592,409
24064,49,368
24065,42,84
24066,116,270
24067,98,480
24068,147,0
24069,255,33
24070,169,0
24071,167,191
24072,111,82
24073,191,401
24074,15,227
24075,97,0
24076,64,5
24077,12,82
24078,140,313
24079,208,103
24080,149,15
24081,44,89
24082,171,18
24083,213,7
24084,33,0
24085,73,0
24086,84,34
24087,66,209
24088,51,136
24089,110,170
24090,232,451
24091,396,221
24092,70,358
24093,215,119
24094,144,6
24095,86,119
24096,121,305
24097,78,508
24098,235,295
24099,101,170
24100,120,793
24101,183,390
24102,83,47
24103,109,102
24104,76,447
24105,224,6
24106,408,13
24107,209,29
24108,494,148
24109,1374,778
24110,243,322
24111,140,0
24112,208,12
24113,438,8
24114,190,68
24115,144,0
24116,227,0
24117,136,0
24118,249,7
24119,261,6
24120,331,6
24121,171,0
24122,262,0
24123,117,409
24124,105,562
24125,68,627
24126,152,275
24127,267,294
24128,248,384
24129,448,26
24130,82,78
24131,165,357
24132,261,276
24133,34,335
24134,0,41
24135,0,85
24136,0,132
24137,0,135
24138,0,60
24139,0,6
24140,0,88
24141,0,16
24142,0,7
24143,8,44
24144,13,6
24145,0,19
24146,0,21
24147,0,0
24148,11,14
24149,0,20
24150,0,5
24151,0,15
24152,0,0
24153,0,19
24154,164,0
24155,6,24
24156,6,0
24157,27,0
24158,0,0
24159,0,0
24160,9,0
24161,25,0
24162,11,0
24163,0,0
24164,0,0
24165,18,0
24166,0,4
24167,0,0
24168,0,0
24169,0,0
24170,0,0
24171,0,0
24172,0,0
24173,0,0
24174,0,0
24175,0,0
24176,0,0
24177,0,0
24178,0,0
24179,0,15
24180,0,21
24181,0,0
24182,0,0
24183,0,0
24184,0,0
24185,0,0
24186,0,0
24187,0,0
24188,0,0
24189,0,0
24190,0,0
24191,0,0
24192,0,0
24193,0,0
24194,0,0
24195,0,0
24196,0,0
24197,0,0
24198,0,0
24199,0,0
24200,0,0
24201,8,0
24202,0,0
24203,0,0
24204,0,0
24205,0,0
24206,29,66
24207,48,9
24208,0,0
24209,0,0
24210,0,0
24211,0,0
24212,0,26
24213,0,0
24214,0,31
24215,0,42
24216,0,24
24217,0,181
24218,0,8
24219,0,10
24220,0,0
24221,0,8
24222,0,33
24223,0,44
24224,0,34
24225,0,27
24226,0,24
24227,0,18
24228,0,10
24229,0,0
24230,0,22
24231,0,12
24232,0,7
24233,0,0
24234,0,0
24235,0,0
24236,0,35
24237,11,7
24238,0,25
24239,0,6
24240,0,0
24241,0,16
24242,0,29
24243,0,11
24244,0,0
24245,0,0
24246,0,5
24247,0,0
24248,0,0
24249,0,40
24250,0,65
24251,0,22
24252,0,33
24253,0,5
24254,0,65
24255,0,0
24256,0,27
24257,0,0
24258,0,0
24259,0,0
24260,28,30
24261,0,0
24262,0,0
24263,0,0
24264,0,0
24265,0,0
24266,0,0
24267,0,10
24268,23,5
24269,0,9
24270,0,0
24271,0,20
24272,0,0
24273,0,0
24274,0,0
24275,0,0
24276,0,0
24277,0,0
24278,0,11
24279,9,14
24280,0,0
24281,0,0
24282,0,0
24283,0,0
24284,0,0
24285,0,0
24286,0,0
24287,0,0
24288,0,0
24289,0,15
24290,0,0
24291,0,4
24292,4,0
24293,0,0
24294,0,0
24295,0,0
24296,0,21
24297,0,18
24298,0,0
24299,0,35
24300,0,41
24301,0,39
24302,0,4
24303,0,44
24304,0,0
24305,0,0
24306,0,32
24307,0,21
24308,0,0
24309,0,16
24310,0,656
24311,0,402
24312,15,504
24313,0,435
24314,0,342
24315,0,137
24316,0,0
24317,0,0
24318,0,0
24319,0,13
24320,0,6
24321,0,0
24322,0,5
24323,0,0
24324,0,0
24325,0,0
24326,0,0
24327,0,0
24328,0,0
24329,0,0
24330,0,0
24331,0,0
24332,0,0
24333,12,0
24334,15,0
24335,0,0
24336,42,0
24337,97,0
24338,408,14
24339,127,365
24340,9,405
24341,76,426
24342,77,142
24343,228,158
24344,182,46
24345,424,13
24346,345,191
24347,102,19
24348,52,0
24349,90,0
24350,182,232
24351,112,41
24352,223,581
24353,98,352
24354,30,48
24355,23,237
24356,4,303
24357,0,262
24358,0,12
24359,0,0
24360,0,0
24361,0,0
24362,0,0
24363,0,0
24364,5,100
24365,0,0
24366,0,0
24367,0,0
24368,0,0
24369,0,0
24370,0,0
24371,0,0
24372,0,0
24373,0,0
24374,0,24
24375,0,4
24376,0,22
24377,0,0
24378,0,0
24379,0,0
24380,0,0
24381,0,0
24382,0,0
24383,0,0
24384,0,4
24385,0,0
24386,0,76
24387,0,40
24388,0,41
24389,0,24
24390,0,0
24391,0,51
24392,0,35
24393,0,0
24394,0,17
24395,0,23
24396,0,0
24397,0,0
24398,0,0
24399,0,0
24400,0,0
24401,0,0
24402,0,8
24403,0,5
24404,0,0
24405,0,16
24406,0,0
24407,0,4
24408,0,0
24409,0,16
24410,0,22
24411,0,205
24412,0,48
24413,0,0
24414,0,0
24415,0,16
24416,0,0
24417,0,0
24418,0,0
24419,0,0
24420,0,0
24421,0,5
24422,0,0
24423,0,0
24424,0,0
24425,0,0
24426,0,0
24427,0,0
24428,0,0
24429,0,5
24430,0,31
24431,0,0
24432,0,8
24433,0,7
24434,0,0
24435,0,0
24436,0,0
24437,0,0
24438,0,0
24439,0,0
24440,0,0
24441,0,0
24442,0,0
24443,0,0
24444,0,0
24445,0,21
24446,0,29
24447,0,0
24448,0,0
24449,0,19
24450,0,0
24451,0,0
24452,0,0
24453,0,0
24454,0,0
24455,0,0
24456,0,13
24457,0,13
24458,0,0
24459,0,0
24460,0,0
24461,0,0
24462,0,0
24463,0,0
24464,0,0
24465,0,0
24466,0,0
24467,0,0
24468,0,0
24469,0,0
24470,0,0
24471,0,17
24472,0,0
24473,0,0
24474,0,0
24475,0,0
24476,0,0
24477,0,0
24478,0,0
24479,0,0
24480,0,0
24481,0,0
24482,0,0
24483,0,0
24484,0,0
24485,0,0
24486,0,24
24487,0,0
24488,0,0
24489,0,0
24490,5,0
24491,11,0
24492,30,0
24493,187,0
24494,0,23
24495,0,24
24496,0,6
24497,0,76
24498,0,42
24499,0,34
24500,0,0
24501,0,13
24502,0,0
24503,0,0
24504,0,190
24505,0,25
24506,0,18
24507,0,21
24508,0,107
24509,0,50
24510,0,49
24511,0,51
24512,0,5
24513,0,0
24514,0,0
24515,0,0
24516,0,0
24517,0,0
24518,0,9
24519,0,69
24520,0,35
24521,0,11
24522,0,4
24523,0,11
24524,0,0
24525,0,0
24526,0,0
24527,0,0
24528,0,0
24529,0,0
24530,0,0
24531,0,0
24532,0,8
24533,0,42
24534,0,0
24535,0,35
24536,0,11
24537,0,0
24538,0,28
24539,0,5
24540,0,0
24541,0,0
24542,0,0
24543,0,66
24544,0,46
24545,0,0
24546,0,10
24547,10,0
24548,0,0
24549,0,0
24550,0,0
24551,0,0
24552,79,0
24553,17,62
24554,19,0
24555,0,0
24556,0,0
24557,0,0
24558,11,25
24559,35,0
24560,4,0
24561,16,0
24562,16,0
24563,0,0
24564,20,0
24565,16,0
24566,21,0
24567,105,0
24568,12,0
24569,4,88
24570,5,387
24571,0,0
24572,0,0
24573,0,0
24574,0,0
24575,0,0
24576,0,0
24577,0,0
24578,0,0
24579,0,0
24580,0,0
24581,0,0
24582,0,0
24583,0,0
24584,0,0
24585,0,0
24586,0,0
24587,0,0
24588,0,19
24589,0,0
24590,0,30
24591,0,45
24592,0,10
24593,0,27
24594,0,19
24595,0,0
24596,0,0
24597,0,0
24598,0,0
24599,0,0
24600,0,0
24601,0,0
24602,0,0
24603,0,0
24604,0,0
24605,0,0
24606,0,0
24607,0,0
24608,0,0
24609,0,0
24610,0,0
24611,0,0
24612,0,0
24613,0,0
24614,0,0
24615,0,0
24616,0,0
24617,0,0
24618,0,0
24619,0,0
24620,0,0
24621,0,0
24622,0,0
24623,0,0
24624,0,37
24625,0,0
24626,0,8
24627,0,0
24628,0,17
24629,0,0
24630,0,100
24631,0,139
24632,0,23
24633,0,0
24634,0,0
24635,0,0
24636,0,0
24637,0,0
24638,0,0
24639,0,15
24640,0,0
24641,0,0
24642,39,26
24643,23,0
24644,67,0
24645,28,0
24646,0,5
24647,0,0
24648,294,0
24649,0,128
24650,13,0
24651,5,0
24652,10,0
24653,0,0
24654,0,153
24655,182,232
24656,440,238
24657,280,335
24658,102,317
24659,0,186
24660,0,0
24661,0,6
24662,0,20
24663,0,9
24664,0,0
24665,0,0
24666,0,0
24667,0,0
24668,0,0
24669,0,0
24670,0,0
24671,18,27
24672,0,0
24673,0,0
24674,0,0
24675,0,0
24676,0,0
24677,0,0
24678,13,14
24679,0,6
24680,0,30
24681,0,0
24682,0,202
24683,0,0
24684,0,0
24685,0,0
24686,0,0
24687,0,0
24688,0,0
24689,0,0
24690,0,0
24691,4,18
24692,0,0
24693,0,0
24694,0,11
24695,0,6
24696,22,0
24697,0,0
24698,0,0
24699,0,0
24700,0,0
24701,0,0
24702,0,0
24703,31,0
24704,12,0
24705,0,0
24706,0,0
24707,0,0
24708,0,0
24709,0,17
24710,0,0
24711,0,0
24712,12,18
24713,0,0
24714,0,0
24715,17,26
24716,0,0
24717,0,0
24718,0,0
24719,0,0
24720,0,9
24721,0,20
24722,0,0
24723,0,39
24724,0,10
24725,0,0
24726,0,0
24727,18,0
24728,0,0
24729,0,0
24730,0,0
24731,0,0
24732,26,0
24733,0,4
24734,0,0
24735,0,0
24736,50,0
24737,37,0
24738,0,0
24739,38,0
24740,343,0
24741,97,0
24742,21,0
24743,9,0
24744,17,0
24745,17,0
24746,221,0
24747,274,0
24748,38,5
24749,0,5
24750,34,0
24751,34,0
24752,9,0
24753,0,0
24754,17,0
24755,39,86
24756,0,0
24757,83,0
24758,144,4
24759,145,0
24760,173,149
24761,0,491
24762,28,0
24763,5,28
24764,0,158
24765,44,292
24766,929,1279
24767,448,440
24768,244,61
24769,194,0
24770,168,4
24771,42,17
24772,158,0
24773,0,0
24774,4,0
24775,0,0
24776,0,0
24777,18,0
24778,0,44
24779,0,0
24780,0,7
24781,0,5
24782,0,13
24783,143,303
24784,249,662
24785,230,61
24786,102,578
24787,62,277
24788,80,274
24789,138,131
24790,0,302
24791,202,213
24792,28,615
24793,6,229
24794,0,77
24795,192,317
24796,73,234
24797,72,327
24798,77,332
24799,8,105
24800,32,75
24801,41,373
24802,95,510
24803,132,229
24804,757,66
24805,430,532
24806,347,184
24807,392,0
24808,439,0
24809,455,0
24810,130,477
24811,0,350
24812,6,769
24813,14,349
24814,9,224
24815,0,405
24816,0,48
24817,4,4
24818,185,238
24819,200,304
24820,0,247
24821,0,377
24822,0,614
24823,0,261
24824,0,471
24825,0,683
24826,0,346
24827,0,43
24828,4,54
24829,0,0
24830,0,0
24831,0,0
24832,0,0
24833,0,0
24834,0,0
24835,0,0
24836,0,0
24837,0,0
24838,0,0
24839,0,0
24840,0,0
24841,0,0
24842,0,0
24843,0,0
24844,0,0
24845,0,0
24846,0,0
24847,0,0
24848,4,0
24849,104,0
24850,314,0
24851,6,0
24852,130,26
24853,126,0
24854,176,6
24855,82,0
24856,68,0
24857,4,286
24858,340,179
24859,185,295
24860,6,320
24861,0,323
24862,0,634
24863,0,194
24864,88,165
24865,16,0
24866,0,21
24867,0,0
24868,0,0
24869,21,0
24870,0,0
24871,0,0
24872,4,9
24873,0,0
24874,0,20
24875,0,0
24876,0,0
24877,0,0
24878,0,0
24879,0,0
24880,0,0
24881,0,5
24882,0,7
24883,0,6
24884,0,0
24885,0,0
24886,0,4
24887,0,0
24888,4,0
24889,0,0
24890,0,0
24891,0,0
24892,0,235
24893,0,110
24894,22,29
24895,198,0
24896,74,0
24897,141,0
24898,0,0
24899,0,0
24900,0,0
24901,0,9
24902,6,17
24903,291,10
24904,0,30
24905,12,82
24906,125,0
24907,143,0
24908,230,433
24909,93,314
24910,55,174
24911,85,0
24912,24,80
24913,204,58
24914,76,6
24915,39,10
24916,14,300
24917,154,64
24918,291,116
24919,272,58
24920,95,71
24921,269,113
24922,126,369
24923,149,134
24924,256,295
24925,581,469
24926,285,259
24927,281,413
24928,70,188
24929,405,293
24930,41,84
24931,0,23
24932,187,126
24933,174,146
24934,31,42
24935,31,14
24936,53,144
24937,311,29
24938,332,4
24939,656,253
24940,132,266
24941,83,243
24942,111,427
24943,210,23
24944,0,5
24945,231,9
24946,193,12
24947,332,415
24948,253,6
24949,0,6
24950,5,63
24951,241,142
24952,73,119
24953,107,512
24954,6,341
24955,146,55
24956,87,8
24957,256,480
24958,194,255
24959,143,208
24960,75,322
24961,0,66
24962,4,20
24963,15,0
24964,17,0
24965,30,25
24966,31,30
24967,252,25
24968,55,21
24969,221,513
24970,84,542
24971,90,414
24972,34,268
24973,24,69
24974,0,75
24975,0,159
24976,62,135
24977,93,162
24978,258,375
24979,188,63
24980,151,29
24981,157,41
24982,18,76
24983,72,135
24984,130,57
24985,334,12
24986,90,139
24987,207,85
24988,29,4
24989,26,0
24990,36,4
24991,26,12
24992,45,94
24993,16,276
24994,0,10
24995,101,60
24996,55,289
24997,97,223
24998,66,124
24999,439,624
25000,55,244
25001,154,304
25002,153,42
25003,363,75
25004,470,496
25005,98,55
25006,0,79
25007,472,267
25008,198,144
25009,430,659
25010,112,251
25011,398,82
25012,405,174
25013,559,813
25014,270,121
25015,256,268
25016,444,23
25017,398,0
25018,296,48
25019,29,8
25020,44,321
25021,311,618
25022,115,91
25023,227,553
25024,42,264
25025,169,537
25026,335,33
25027,248,123
25028,224,324
25029,9,15
25030,235,13
25031,27,98
25032,42,57
25033,252,275
25034,309,196
25035,330,53
25036,0,20
25037,23,0
25038,19,49
25039,15,352
25040,233,153
25041,140,324
25042,62,453
25043,7,291
25044,163,401
25045,87,34
25046,47,12
25047,85,0
25048,102,74
25049,0,354
25050,4,555
25051,0,98
25052,223,511
25053,139,622
25054,94,169
25055,10,236
25056,181,204
25057,339,141
25058,351,35
25059,368,621
25060,61,450
25061,33,220
25062,308,483
25063,139,162
25064,83,381
25065,288,360
25066,10,321
25067,347,12
25068,89,39
25069,411,36
25070,292,191
25071,505,137
25072,491,43
25073,415,20
25074,582,153
25075,195,65
25076,310,18
25077,417,140
25078,1078,428
25079,793,272
25080,78,0
25081,487,227
25082,342,317
25083,67,43
25084,304,31
25085,120,328
25086,293,242
25087,13,461
25088,91,680
25089,824,643
25090,176,153
25091,103,305
25092,32,130
25093,39,242
25094,38,327
25095,49,166
25096,246,177
25097,35,249
25098,560,355
25099,94,7
25100,109,16
25101,79,92
25102,115,122
25103,81,44
25104,55,148
25105,126,45
25106,117,80
25107,52,217
25108,131,96
25109,22,23
25110,13,0
25111,194,14
25112,5,144
25113,22,341
25114,24,57
25115,5,364
25116,10,87
25117,8,40
25118,77,332
25119,296,17
25120,79,37
25121,32,110
25122,60,301
25123,49,168
25124,29,97
25125,213,4
25126,286,41
25127,199,6
25128,424,25
25129,8,9
25130,47,8
25131,124,12
25132,63,8
25133,232,0
25134,63,0
25135,116,5
25136,5,25
25137,189,0
25138,17,0
25139,0,7
25140,4,51
25141,5,132
25142,0,13
25143,74,38
25144,0,0
25145,0,0
25146,31,0
25147,28,0
25148,55,0
25149,165,4
25150,191,10
25151,183,95
25152,25,85
25153,0,45
25154,0,32
25155,19,79
25156,14,74
25157,200,429
25158,347,589
25159,162,24
25160,582,156
25161,216,292
25162,22,541
25163,15,263
25164,241,56
25165,9,31
25166,487,81
25167,84,49
25168,92,21
25169,9,14
25170,26,11
25171,0,38
25172,23,15
25173,16,131
25174,253,37
25175,67,5
25176,0,11
25177,0,0
25178,0,0
25179,129,0
25180,26,0
25181,0,341
25182,40,553
25183,5,200
25184,0,9
25185,0,0
25186,0,0
25187,0,0
25188,0,0
25189,77,0
25190,15,28
25191,0,7
25192,327,338
25193,351,93
25194,78,22
25195,229,4
25196,121,31
25197,102,282
25198,240,141
25199,379,43
25200,154,108
25201,38,235
25202,24,15
25203,332,77
25204,339,278
25205,30,417
25206,11,225
25207,266,205
25208,25,147
25209,13,203
25210,42,300
25211,21,49
25212,0,124
25213,385,0
25214,198,663
25215,347,498
25216,167,780
25217,24,254
25218,60,91
25219,45,44
25220,247,15
25221,20,113
25222,44,297
25223,12,59
25224,35,18
25225,29,24
25226,8,0
25227,17,33
25228,18,7
25229,84,10
25230,249,16
25231,315,54
25232,447,0
25233,5,0
25234,4,0
25235,68,4
25236,14,77
25237,0,0
25238,4,0
25239,0,0
25240,0,10
25241,0,0
25242,0,0
25243,0,0
25244,13,13
25245,0,17
25246,0,4
25247,0,0
25248,0,5
25249,0,0
25250,0,0
25251,0,0
25252,0,0
25253,0,0
25254,0,25
25255,0,0
25256,0,0
25257,0,6
25258,0,0
25259,0,10
25260,4,0
25261,0,31
25262,0,22
25263,0,0
25264,0,0
25265,0,160
25266,0,0
25267,15,0
25268,0,0
25269,0,0
25270,0,5
25271,0,0
25272,0,9
25273,0,213
25274,0,41
25275,0,141
25276,0,5
25277,174,72
25278,57,16
25279,133,193
25280,126,474
25281,92,54
25282,161,146
25283,62,292
25284,234,74
25285,226,341
25286,199,185
25287,206,341
25288,371,59
25289,63,8
25290,11,16
25291,8,19
25292,278,300
25293,114,232
25294,0,315
25295,17,423
25296,92,99
25297,462,94
25298,84,214
25299,44,323
25300,33,263
25301,24,75
25302,34,68
25303,36,164
25304,58,84
25305,85,166
25306,33,94
25307,273,83
25308,329,524
25309,107,99
25310,26,119
25311,4,0
25312,0,6
25313,16,17
25314,127,451
25315,250,86
25316,114,5
25317,64,1001
25318,215,214
25319,335,62
25320,18,88
25321,101,61
25322,22,59
25323,61,329
25324,310,404
25325,70,329
25326,180,85
25327,152,11
25328,85,0
25329,46,0
25330,23,0
25331,0,0
25332,12,22
25333,8,0
25334,38,0
25335,0,6
25336,0,0
25337,50,0
25338,0,0
25339,0,0
25340,28,0
25341,60,0
25342,0,0
25343,17,0
25344,294,0
25345,383,0
25346,152,349
25347,348,70
25348,72,0
25349,52,5
25350,112,33
25351,234,16
25352,110,5
25353,46,0
25354,67,0
25355,69,6
25356,64,10
25357,229,27
25358,194,25
25359,50,9
25360,112,97
25361,334,112
25362,67,249
25363,213,19
25364,137,9
25365,106,23
25366,33,17
25367,20,322
25368,299,83
25369,58,48
25370,56,45
25371,40,73
25372,4,117
25373,127,71
25374,319,165
25375,157,352
25376,335,102
25377,1174,976
25378,732,329
25379,160,28
25380,6,624
25381,29,64
25382,18,185
25383,87,133
25384,245,312
25385,198,133
25386,98,285
25387,103,367
25388,361,168
25389,246,330
25390,435,298
25391,456,458
25392,221,234
25393,294,421
25394,248,66
25395,218,545
25396,352,426
25397,257,457
25398,223,165
25399,13,30
25400,75,54
25401,5,97
25402,92,523
25403,122,534
25404,304,247
25405,165,300
25406,155,231
25407,175,116
25408,217,151
25409,94,11
25410,16,0
25411,5,0
25412,0,0
25413,0,0
25414,45,0
25415,0,0
25416,5,0
25417,0,0
25418,16,6
25419,0,0
25420,403,4
25421,9,0
25422,0,7
25423,0,0
25424,0,0
25425,0,18
25426,0,0
25427,12,26
25428,33,46
25429,71,32
25430,0,73
25431,119,0
25432,403,0
25433,527,281
25434,594,103
25435,136,189
25436,185,226
25437,352,188
25438,182,343
25439,199,121
25440,366,636
25441,88,489
25442,133,298
25443,119,488
25444,270,180
25445,342,268
25446,265,314
25447,83,394
25448,233,176
25449,199,124
25450,75,38
25451,344,26
25452,270,5
25453,272,23
25454,290,41
25455,267,29
25456,495,91
25457,182,10
25458,135,71
25459,324,463
25460,294,252
25461,193,291
25462,142,292
25463,225,189
25464,182,139
25465,148,304
25466,36,330
25467,95,10
25468,17,167
25469,4,247
25470,258,164
25471,1522,124
25472,637,1069
25473,83,319
25474,146,445
25475,239,8
25476,156,5
25477,114,0
25478,181,0
25479,183,0
25480,145,0
25481,61,179
25482,4,4
25483,0,0
25484,0,55
25485,90,336
25486,401,566
25487,176,235
25488,161,315
25489,186,371
25490,32,24
25491,177,10
25492,26,13
25493,0,0
25494,0,0
25495,324,0
25496,26,0
25497,61,0
25498,382,0
25499,289,7
25500,0,270
25501,118,187
25502,272,141
25503,183,313
25504,219,189
25505,87,86
25506,248,196
25507,183,697
25508,72,40
25509,0,9
25510,318,384
25511,407,92
25512,199,72
25513,307,291
25514,311,435
25515,606,21
25516,1658,1306
25517,326,307
25518,26,89
25519,345,67
25520,368,160
25521,237,146
25522,284,94
25523,124,120
25524,123,117
25525,360,91
25526,269,154
25527,23,420
25528,17,242
25529,37,70
25530,53,33
25531,213,34
25532,234,18
25533,21,33
25534,34,432
25535,176,319
25536,31,31
25537,209,4
25538,563,361
25539,17,496
25540,295,13
25541,528,77
25542,1285,35
25543,860,237
25544,1607,231
25545,887,108
25546,228,307
25547,143,332
25548,294,71
25549,197,0
25550,23,11
25551,281,14
25552,565,0
25553,429,461
25554,381,142
25555,415,31
25556,285,4
25557,324,0
25558,269,157
25559,127,148
25560,75,20
25561,60,0
25562,21,101
25563,62,0
25564,79,14
25565,167,58
25566,145,31
25567,194,10
25568,191,29
25569,332,52
25570,154,26
25571,119,37
25572,0,634
25573,171,172
25574,373,27
25575,431,0
25576,146,8
25577,222,5
25578,33,17
25579,63,0
25580,23,5
25581,34,11
25582,0,17
25583,0,53
25584,0,30
25585,0,23
25586,0,0
25587,0,16
25588,0,20
25589,172,0
25590,401,0
25591,295,11
25592,191,193
25593,90,155
25594,114,4
25595,28,52
25596,0,130
25597,4,88
25598,19,71
25599,147,59
25600,102,0
25601,18,17
25602,9,25
25603,49,5
25604,0,16
25605,4,185
25606,15,216
25607,17,333
25608,16,19
25609,0,0
25610,16,8
25611,16,0
25612,14,9
25613,5,0
25614,23,7
25615,6,0
25616,16,4
25617,9,4
25618,19,13
25619,109,0
25620,21,0
25621,9,0
25622,0,0
25623,7,0
25624,518,24
25625,92,249
25626,23,259
25627,6,86
25628,60,29
25629,27,315
25630,23,94
25631,92,0
25632,34,83
25633,15,0
25634,64,4
25635,108,4
25636,217,0
25637,0,0
25638,4,0
25639,4,0
25640,4,0
25641,19,0
25642,135,0
25643,77,0
25644,140,104
25645,84,5
25646,129,4
25647,35,10
25648,74,0
25649,0,0
25650,11,6
25651,15,0
25652,0,0
25653,16,0
25654,108,0
25655,24,0
25656,709,0
25657,226,220
25658,20,156
25659,0,286
25660,0,185
25661,0,50
25662,0,0
25663,0,0
25664,0,0
25665,0,0
25666,0,0
25667,0,0
25668,6,0
25669,0,15
25670,14,9
25671,0,0
25672,0,64
25673,105,13
25674,239,13
25675,55,41
25676,150,28
25677,0,0
25678,7,0
25679,0,0
25680,0,0
25681,0,0
25682,0,0
25683,0,0
25684,0,0
25685,0,0
25686,4,8
25687,0,34
25688,0,21
25689,0,0
25690,0,0
25691,5,0
25692,0,0
25693,5,10
25694,0,0
25695,12,13
25696,0,0
25697,0,0
25698,0,0
25699,0,0
25700,0,16
25701,0,9
25702,0,16
25703,0,0
25704,0,0
25705,0,50
25706,0,0
25707,0,0
25708,0,0
25709,0,0
25710,0,0
25711,0,0
25712,0,0
25713,0,13
25714,0,0
25715,0,0
25716,0,0
25717,0,0
25718,0,43
25719,0,0
25720,0,0
25721,0,0
25722,0,0
25723,0,0
25724,0,0
25725,0,11
25726,0,0
25727,0,0
25728,0,10
25729,6,10
25730,0,0
25731,0,5
25732,0,0
25733,0,0
25734,0,5
25735,0,15
25736,0,0
25737,0,8
25738,0,42
25739,0,27
25740,0,14
25741,0,43
25742,0,5
25743,0,0
25744,0,0
25745,0,0
25746,0,0
25747,0,18
25748,0,0
25749,0,18
25750,0,0
25751,0,4
25752,0,0
25753,0,6
25754,0,4
25755,0,0
25756,0,0
25757,0,0
25758,0,0
25759,0,0
25760,0,28
25761,0,17
25762,0,83
25763,0,312
25764,0,388
25765,0,7
25766,0,0
25767,0,0
25768,0,0
25769,0,0
25770,0,0
25771,0,0
25772,0,0
25773,0,0
25774,0,0
25775,0,0
25776,0,5
25777,0,5
25778,0,0
25779,0,0
25780,0,0
25781,0,0
25782,0,0
25783,0,0
25784,0,0
25785,0,0
25786,0,29
25787,0,0
25788,0,0
25789,0,0
25790,0,25
25791,0,0
25792,0,0
25793,0,0
25794,0,0
25795,0,0
25796,0,0
25797,0,0
25798,0,0
25799,5,0
25800,0,17
25801,0,4
25802,0,0
25803,0,0
25804,0,0
25805,0,0
25806,0,0
25807,0,0
25808,4,0
25809,28,21
25810,7,9
25811,0,0
25812,0,4
25813,0,10
25814,0,11
25815,0,0
25816,0,0
25817,0,0
25818,0,0
25819,0,0
25820,0,0
25821,0,0
25822,0,0
25823,0,0
25824,0,0
25825,0,0
25826,0,0
25827,0,0
25828,0,0
25829,22,0
25830,0,0
25831,0,0
25832,0,0
25833,0,0
25834,0,0
25835,0,0
25836,0,0
25837,4,22
25838,0,0
25839,0,5
25840,0,0
25841,0,24
25842,0,0
25843,0,0
25844,0,0
25845,0,0
25846,0,0
25847,0,0
25848,0,23
25849,0,14
25850,0,0
25851,0,0
25852,0,0
25853,0,0
25854,0,0
25855,0,0
25856,0,0
25857,0,0
25858,0,0
25859,0,142
25860,0,513
