time,Persephone,Teres
22950,0,0
22951,0,0
22952,0,0
22953,0,0
22954,0,0
22955,0,17
22956,130,4
22957,4,0
22958,0,0
22959,0,0
22960,0,0
22961,0,0
22962,0,0
22963,0,0
22964,0,0
22965,0,0
22966,0,0
22967,0,0
22968,15,0
22969,0,0
22970,0,0
22971,0,0
22972,0,0
22973,0,0
22974,0,0
22975,0,45
22976,69,31
22977,382,45
22978,9,5
22979,0,15
22980,0,0
22981,0,0
22982,0,0
22983,0,0
22984,0,0
22985,0,0
22986,7,0
22987,18,0
22988,0,0
22989,0,0
22990,0,0
22991,0,0
22992,0,0
22993,0,0
22994,0,0
22995,0,0
22996,0,0
22997,0,0
22998,0,78
22999,0,32
23000,0,123
23001,77,86
23002,0,0
23003,0,0
23004,0,0
23005,0,0
23006,0,5
23007,0,0
23008,0,4
23009,0,0
23010,0,0
23011,0,0
23012,149,0
23013,10,0
23014,0,14
23015,0,0
23016,0,0
23017,0,0
23018,0,0
23019,0,0
23020,0,0
23021,0,0
23022,0,0
23023,0,0
23024,0,0
23025,0,0
23026,0,46
23027,8,287
23028,0,0
23029,0,0
23030,48,18
23031,0,21
23032,0,39
23033,6,0
23034,0,4
23035,0,0
23036,0,0
23037,0,6
23038,0,4
23039,0,0
23040,0,10
23041,0,5
23042,0,0
23043,0,23
23044,0,0
23045,0,4
23046,0,5
23047,6,0
23048,0,0
23049,5,17
23050,5,8
23051,0,21
23052,0,0
23053,0,0
23054,0,16
23055,0,0
23056,0,14
23057,5,169
23058,0,5
23059,0,0
23060,0,0
23061,0,0
23062,0,4
23063,6,0
23064,0,0
23065,0,0
23066,0,0
23067,0,11
23068,0,14
23069,0,0
23070,148,25
23071,5,0
23072,0,0
23073,0,0
23074,0,0
23075,0,0
23076,0,0
23077,86,0
23078,0,0
23079,8,0
23080,0,0
23081,0,0
23082,0,0
23083,0,0
23084,0,0
23085,57,0
23086,0,0
23087,0,20
23088,0,26
23089,0,5
23090,0,0
23091,0,0
23092,0,0
23093,0,0
23094,0,0
23095,0,0
23096,0,0
23097,0,9
23098,0,6
23099,0,6
23100,82,0
23101,4,7
23102,0,0
23103,0,5
23104,0,18
23105,0,0
23106,0,0
23107,6,196
23108,0,68
23109,0,0
23110,0,0
23111,0,0
23112,0,0
23113,0,0
23114,0,0
23115,0,0
23116,0,0
23117,0,0
23118,0,0
23119,0,0
23120,0,0
23121,0,0
23122,0,0
23123,0,0
23124,0,0
23125,0,0
23126,0,0
23127,0,0
23128,0,0
23129,0,0
23130,0,0
23131,0,0
23132,0,0
23133,0,0
23134,0,0
23135,0,0
23136,0,71
23137,0,30
23138,0,4
23139,124,0
23140,123,14
23141,0,0
23142,0,0
23143,0,0
23144,0,0
23145,0,0
23146,0,0
23147,0,0
23148,0,0
23149,0,0
23150,0,0
23151,0,0
23152,0,0
23153,0,142
23154,0,0
23155,0,4
23156,0,63
23157,119,19
23158,0,0
23159,0,0
23160,0,0
23161,0,0
23162,0,0
23163,0,0
23164,0,0
23165,0,0
23166,0,0
23167,0,0
23168,0,0
23169,0,0
23170,0,0
23171,0,0
23172,0,0
23173,0,0
23174,0,0
23175,0,0
23176,0,0
23177,0,0
23178,4,0
23179,0,0
23180,7,4
23181,0,10
23182,0,0
23183,0,54
23184,0,23
23185,0,0
23186,0,0
23187,0,0
23188,0,0
23189,0,0
23190,0,0
23191,0,0
23192,0,0
23193,0,0
23194,0,0
23195,0,0
23196,0,124
23197,0,253
23198,0,87
23199,0,277
23200,0,107
23201,0,0
23202,0,5
23203,0,4
23204,0,0
23205,0,0
23206,7,21
23207,50,7
23208,8,0
23209,0,94
23210,0,0
23211,0,0
23212,0,0
23213,0,0
23214,0,0
23215,0,0
23216,0,0
23217,43,0
23218,0,0
23219,0,0
23220,0,0
23221,0,0
23222,0,0
23223,0,0
23224,0,0
23225,0,8
23226,15,0
23227,0,0
23228,0,0
23229,0,0
23230,0,0
23231,0,0
23232,0,0
23233,0,0
23234,0,0
23235,0,0
23236,0,0
23237,11,0
23238,0,0
23239,0,0
23240,0,0
23241,0,0
23242,0,0
23243,0,0
23244,0,0
23245,0,0
23246,0,0
23247,0,42
23248,0,0
23249,0,0
23250,0,27
23251,0,0
23252,0,0
23253,0,0
23254,0,0
23255,0,0
23256,0,0
23257,0,0
23258,0,0
23259,0,0
23260,8,0
23261,96,43
23262,97,0
23263,313,16
23264,102,0
23265,0,0
23266,0,0
23267,0,0
23268,0,0
23269,0,0
23270,23,0
23271,0,0
23272,0,0
23273,12,0
23274,0,0
23275,5,0
23276,13,0
23277,6,16
23278,11,0
23279,4,0
23280,0,0
23281,0,0
23282,0,0
23283,0,0
23284,0,0
23285,0,0
23286,0,0
23287,59,7
23288,23,25
23289,0,4
23290,0,0
23291,0,0
23292,0,217
23293,0,0
23294,0,12
23295,0,9
23296,0,0
23297,0,0
23298,0,0
23299,14,0
23300,0,0
23301,0,9
23302,0,0
23303,0,5
23304,0,9
23305,0,0
23306,0,0
23307,0,0
23308,65,0
23309,0,0
23310,0,0
23311,0,0
23312,0,0
23313,0,18
23314,0,0
23315,0,0
23316,0,0
23317,0,301
23318,0,0
23319,0,0
23320,0,0
23321,0,0
23322,0,0
23323,0,15
23324,0,0
23325,6,0
23326,131,0
23327,96,11
23328,0,0
23329,11,0
23330,80,0
23331,155,0
23332,194,0
23333,393,0
23334,18,0
23335,5,45
23336,4,79
23337,6,0
23338,31,14
23339,0,0
23340,47,9
23341,33,119
23342,17,0
23343,8,0
23344,0,4
23345,0,0
23346,0,0
23347,0,10
23348,0,0
23349,22,18
23350,10,0
23351,0,0
23352,0,172
23353,4,0
23354,0,0
23355,0,0
23356,0,0
23357,0,0
23358,0,0
23359,0,0
23360,73,0
23361,0,252
23362,0,89
23363,6,279
23364,16,23
23365,0,0
23366,0,10
23367,4,0
23368,5,0
23369,0,19
23370,72,0
23371,4,0
23372,4,0
23373,0,0
23374,77,69
23375,295,196
23376,313,533
23377,438,771
23378,379,135
23379,146,521
23380,339,297
23381,214,277
23382,5,18
23383,34,741
23384,305,115
23385,411,404
23386,378,0
23387,32,43
23388,103,312
23389,233,157
23390,235,296
23391,263,4
23392,251,0
23393,359,102
23394,344,0
23395,348,0
23396,400,170
23397,197,202
23398,164,187
23399,210,188
23400,271,8
23401,212,282
23402,135,0
23403,301,0
23404,56,0
23405,0,6
23406,74,430
23407,35,26
23408,106,71
23409,160,5
23410,6,0
23411,101,0
23412,106,5
23413,25,37
23414,0,22
23415,106,0
23416,30,0
23417,76,0
23418,145,140
23419,61,581
23420,107,62
23421,139,13
23422,110,24
23423,116,0
23424,373,0
23425,0,0
23426,4,13
23427,24,17
23428,0,0
23429,0,0
23430,41,190
23431,132,277
23432,175,47
23433,9,99
23434,90,0
23435,262,61
23436,119,0
23437,348,0
23438,218,98
23439,315,0
23440,116,0
23441,249,0
23442,103,0
23443,73,0
23444,145,348
23445,11,263
23446,5,288
23447,81,174
23448,25,274
23449,5,281
23450,17,122
23451,124,0
23452,356,0
23453,39,313
23454,0,252
23455,98,0
23456,9,215
23457,177,4
23458,117,0
23459,98,0
23460,76,0
23461,100,239
23462,152,275
23463,84,0
23464,18,0
23465,0,0
23466,5,408
23467,223,137
23468,297,0
23469,303,0
23470,271,0
23471,329,0
23472,256,0
23473,207,0
23474,125,0
23475,0,0
23476,0,0
23477,21,4
23478,132,13
23479,9,0
23480,0,60
23481,0,55
23482,4,16
23483,22,0
23484,161,0
23485,4,0
23486,41,0
23487,62,0
23488,46,0
23489,0,0
23490,14,0
23491,123,0
23492,0,22
23493,0,0
23494,8,0
23495,4,0
23496,66,293
23497,24,144
23498,150,68
23499,61,42
23500,19,60
23501,19,0
23502,18,15
23503,17,0
23504,4,18
23505,234,37
23506,160,0
23507,24,82
23508,111,61
23509,234,54
23510,213,0
23511,596,478
23512,68,127
23513,368,333
23514,137,88
23515,0,248
23516,54,123
23517,451,0
23518,226,0
23519,342,91
23520,206,210
23521,487,294
23522,166,578
23523,167,207
23524,0,89
23525,5,84
23526,230,167
23527,0,324
23528,61,308
23529,192,184
23530,39,82
23531,5,312
23532,174,20
23533,469,0
23534,309,0
23535,133,0
23536,8,0
23537,405,20
23538,9,0
23539,23,5
23540,12,6
23541,0,0
23542,9,120
23543,4,4
23544,12,0
23545,10,0
23546,0,0
23547,113,0
23548,15,13
23549,66,440
23550,153,422
23551,19,151
23552,11,454
23553,8,54
23554,212,108
23555,134,207
23556,309,74
23557,359,0
23558,4,0
23559,144,117
23560,8,154
23561,248,0
23562,652,639
23563,703,1791
23564,585,1427
23565,372,863
23566,317,1272
23567,364,858
23568,504,354
23569,1026,306
23570,442,1348
23571,798,763
23572,906,936
23573,335,268
23574,459,666
23575,1267,907
23576,322,410
23577,33,659
23578,22,606
23579,63,506
23580,18,0
23581,60,0
23582,178,0
23583,690,17
23584,234,5
23585,479,39
23586,0,50
23587,34,39
23588,18,12
23589,0,45
23590,7,25
23591,330,10
23592,798,13
23593,44,0
23594,73,206
23595,9,31
23596,8,10
23597,17,0
23598,6,0
23599,36,62
23600,6,10
23601,0,7
23602,9,0
23603,167,287
23604,15,217
23605,0,32
23606,42,366
23607,160,51
23608,245,0
23609,267,42
23610,79,294
23611,25,0
23612,65,293
23613,20,0
23614,10,0
23615,0,0
23616,18,31
23617,35,61
23618,344,127
23619,101,34
23620,311,10
23621,92,24
23622,133,4
23623,40,87
23624,13,547
23625,18,51
23626,752,461
23627,403,485
23628,189,283
23629,226,110
23630,505,152
23631,84,970
23632,35,100
23633,21,4
23634,74,11
23635,21,13
23636,15,126
23637,265,116
23638,380,103
23639,260,380
23640,536,474
23641,112,555
23642,134,25
23643,780,640
23644,169,195
23645,324,268
23646,210,127
23647,101,197
23648,1078,241
23649,137,534
23650,313,641
23651,312,302
23652,268,180
23653,149,17
23654,334,261
23655,139,167
23656,243,27
23657,589,19
23658,315,7
23659,52,533
23660,320,222
23661,424,28
23662,388,55
23663,512,324
23664,223,540
23665,785,78
23666,253,288
23667,200,33
23668,50,52
23669,526,33
23670,276,335
23671,88,25
23672,23,169
23673,33,25
23674,21,0
23675,20,0
23676,66,0
23677,14,0
23678,33,32
23679,39,76
23680,145,0
23681,310,8
23682,619,0
23683,82,223
23684,42,205
23685,45,402
23686,111,119
23687,877,409
23688,797,356
23689,307,328
23690,403,514
23691,558,394
23692,564,588
23693,529,408
23694,537,220
23695,476,271
23696,311,92
23697,422,366
23698,93,61
23699,288,183
23700,332,501
23701,57,99
23702,6,35
23703,429,144
23704,5,206
23705,5,319
23706,37,0
23707,140,4
23708,137,0
23709,311,0
23710,127,0
23711,297,128
23712,41,0
23713,41,92
23714,89,201
23715,409,0
23716,241,189
23717,242,806
23718,108,36
23719,279,668
23720,69,141
23721,240,0
23722,451,93
23723,482,140
23724,271,402
23725,490,830
23726,245,307
23727,289,235
23728,340,350
23729,72,337
23730,33,296
23731,11,9
23732,0,8
23733,0,0
23734,0,0
23735,0,0
23736,44,0
23737,12,10
23738,33,0
23739,4,0
23740,366,12
23741,290,60
23742,542,12
23743,126,0
23744,64,0
23745,92,9
23746,297,22
23747,747,239
23748,285,267
23749,213,355
23750,370,424
23751,315,451
23752,441,437
23753,311,402
23754,87,338
23755,238,350
23756,319,527
23757,254,235
23758,386,65
23759,335,198
23760,31,30
23761,62,66
23762,193,17
23763,0,41
23764,10,33
23765,0,4
23766,97,5
23767,0,146
23768,579,4
23769,812,281
23770,922,268
23771,720,264
23772,577,539
23773,523,942
23774,866,592
23775,827,796
23776,486,387
23777,91,342
23778,47,463
23779,29,308
23780,0,416
23781,0,10
23782,21,378
23783,0,20
23784,0,0
23785,30,0
23786,0,0
23787,14,0
23788,187,10
23789,663,6
23790,4,0
23791,49,13
23792,291,0
23793,12,0
23794,4,0
23795,10,0
23796,0,0
23797,63,6
23798,284,11
23799,93,0
23800,13,0
23801,7,0
23802,4,4
23803,273,0
23804,873,8
23805,140,9
23806,83,0
23807,0,0
23808,14,0
23809,5,0
23810,0,36
23811,11,0
23812,113,4
23813,286,15
23814,14,310
23815,208,162
23816,184,118
23817,228,297
23818,126,22
23819,288,11
23820,137,0
23821,178,4
23822,168,10
23823,230,92
23824,174,0
23825,203,178
23826,116,48
23827,121,0
23828,75,0
23829,257,15
23830,192,113
23831,514,74
23832,55,59
23833,58,113
23834,441,114
23835,47,65
23836,103,382
23837,399,139
23838,11,216
23839,283,0
23840,494,4
23841,21,15
23842,18,0
23843,15,0
23844,23,268
23845,0,203
23846,0,99
23847,185,535
23848,671,520
23849,498,592
23850,476,697
23851,34,64
23852,60,325
23853,84,152
23854,16,197
23855,394,34
23856,78,14
23857,21,4
23858,590,379
23859,726,464
23860,431,549
23861,733,631
23862,370,856
23863,6,28
23864,41,269
23865,55,382
23866,322,511
23867,316,212
23868,169,285
23869,55,439
23870,151,109
23871,114,9
23872,54,4
23873,168,5
23874,23,4
23875,65,22
23876,31,12
23877,97,0
23878,390,235
23879,224,346
23880,110,6
23881,99,210
23882,9,109
23883,81,208
23884,150,0
23885,676,283
23886,270,406
23887,363,65
23888,21,13
23889,6,51
23890,104,374
23891,369,0
23892,39,40
23893,613,81
23894,347,380
23895,393,374
23896,358,363
23897,46,352
23898,11,10
23899,191,4
23900,347,0
23901,460,218
23902,27,311
23903,0,112
23904,226,215
23905,417,135
23906,0,0
23907,188,169
23908,35,0
23909,61,173
23910,5,107
23911,101,87
23912,173,34
23913,157,137
23914,713,660
23915,875,646
23916,532,548
23917,28,126
23918,96,44
23919,71,0
23920,65,0
23921,49,0
23922,19,37
23923,4,6
23924,0,0
23925,287,90
23926,802,10
23927,811,67
23928,561,259
23929,496,511
23930,400,562
23931,380,366
23932,457,9
23933,137,467
23934,8,109
23935,19,55
23936,293,7
23937,182,44
23938,399,377
23939,341,199
23940,339,284
23941,223,23
23942,106,186
23943,5,181
23944,258,519
23945,628,0
23946,235,102
23947,407,272
23948,4,0
23949,4,10
23950,514,0
23951,75,64
23952,276,274
23953,70,118
23954,73,147
23955,86,100
23956,0,33
23957,38,0
23958,209,0
23959,48,592
23960,74,277
23961,33,0
23962,27,0
23963,4,0
23964,556,208
23965,384,441
23966,563,292
23967,212,496
23968,24,46
23969,95,18
23970,424,0
23971,712,0
23972,329,0
23973,103,0
23974,708,360
23975,262,245
23976,385,141
23977,224,402
23978,0,403
23979,159,490
23980,36,191
23981,64,10
23982,136,4
23983,43,0
23984,11,23
23985,90,179
23986,54,9
23987,776,125
23988,37,336
23989,57,148
23990,201,198
23991,33,110
23992,141,0
23993,76,5
23994,11,88
23995,7,150
23996,149,12
23997,231,0
23998,259,0
23999,59,15
24000,195,0
24001,63,33
24002,4,5
24003,47,13
24004,169,0
24005,7,545
24006,6,520
24007,21,195
24008,18,0
24009,338,7
24010,189,9
24011,207,20
24012,199,151
24013,621,228
24014,204,15
24015,149,4
24016,131,0
24017,973,654
24018,472,692
24019,461,515
24020,226,198
24021,264,186
24022,399,184
24023,164,458
24024,0,381
24025,0,218
24026,272,136
24027,375,129
24028,250,223
24029,388,188
24030,407,256
24031,439,260
24032,334,117
24033,264,0
24034,436,646
24035,399,0
24036,344,217
24037,282,256
24038,358,221
24039,334,161
24040,445,0
24041,345,0
24042,297,0
24043,272,0
24044,231,214
24045,86,98
24046,235,6
24047,291,0
24048,90,6
24049,5,0
24050,114,0
24051,0,0
24052,38,0
24053,346,0
24054,121,20
24055,339,0
24056,304,0
24057,506,0
24058,366,0
24059,464,0
24060,343,0
24061,270,40
24062,76,143
24063,173,393
24064,0,258
24065,144,436
24066,0,117
24067,0,208
24068,45,0
24069,0,10
24070,0,98
24071,11,198
24072,20,72
24073,0,0
24074,45,0
24075,142,0
24076,442,0
24077,20,128
24078,161,187
24079,270,344
24080,271,418
24081,64,76
24082,183,85
24083,67,90
24084,0,24
24085,17,485
24086,48,0
24087,155,129
24088,503,151
24089,136,179
24090,251,4
24091,236,0
24092,305,91
24093,356,0
24094,273,0
24095,412,355
24096,295,9
24097,208,0
24098,236,0
24099,178,0
24100,168,218
24101,358,0
24102,262,0
24103,374,0
24104,240,200
24105,135,0
24106,200,83
24107,296,274
24108,416,104
24109,355,0
24110,401,0
24111,319,49
24112,256,341
24113,260,315
24114,304,172
24115,283,0
24116,578,0
24117,408,8
24118,42,0
24119,219,10
24120,371,182
24121,368,0
24122,185,0
24123,160,439
24124,83,52
24125,86,4
24126,87,0
24127,93,174
24128,23,140
24129,17,441
24130,74,310
24131,101,391
24132,236,200
24133,238,23
24134,32,4
24135,0,0
24136,0,5
24137,0,0
24138,0,0
24139,0,45
24140,0,101
24141,0,89
24142,0,63
24143,0,5
24144,0,19
24145,31,48
24146,0,10
24147,0,0
24148,0,4
24149,0,0
24150,0,0
24151,0,0
24152,0,0
24153,0,0
24154,124,297
24155,0,0
24156,0,0
24157,58,103
24158,470,49
24159,284,0
24160,0,21
24161,0,0
24162,0,19
24163,0,15
24164,0,6
24165,30,162
24166,0,403
24167,0,96
24168,0,0
24169,0,0
24170,0,0
24171,0,0
24172,0,0
24173,42,36
24174,119,182
24175,372,202
24176,405,16
24177,376,0
24178,385,19
24179,260,16
24180,157,0
24181,223,66
24182,209,27
24183,321,0
24184,315,0
24185,292,85
24186,323,0
24187,194,0
24188,405,33
24189,525,27
24190,456,0
24191,442,0
24192,297,14
24193,297,0
24194,318,0
24195,334,0
24196,205,0
24197,327,0
24198,306,0
24199,73,0
24200,4,0
24201,0,0
24202,0,0
24203,0,0
24204,4,0
24205,0,0
24206,94,0
24207,0,0
24208,0,0
24209,0,4
24210,0,0
24211,0,0
24212,0,0
24213,0,0
24214,0,0
24215,0,0
24216,0,0
24217,0,0
24218,0,0
24219,0,0
24220,0,0
24221,0,0
24222,0,86
24223,4,0
24224,0,0
24225,0,5
24226,0,0
24227,91,0
24228,343,0
24229,314,0
24230,56,0
24231,0,0
24232,0,16
24233,0,0
24234,0,0
24235,0,0
24236,0,0
24237,0,0
24238,0,0
24239,0,0
24240,0,31
24241,0,0
24242,0,0
24243,0,0
24244,0,0
24245,0,0
24246,0,0
24247,0,0
24248,0,0
24249,6,55
24250,0,0
24251,0,0
24252,0,0
24253,0,0
24254,4,0
24255,5,0
24256,0,0
24257,0,0
24258,0,0
24259,0,0
24260,0,0
24261,16,0
24262,0,0
24263,0,0
24264,0,0
24265,9,0
24266,0,0
24267,0,0
24268,0,0
24269,0,0
24270,0,44
24271,68,0
24272,93,0
24273,35,0
24274,0,0
24275,0,0
24276,0,0
24277,0,0
24278,0,0
24279,0,0
24280,0,0
24281,0,0
24282,0,0
24283,0,0
24284,0,0
24285,66,0
24286,217,0
24287,8,0
24288,0,0
24289,0,0
24290,8,0
24291,0,0
24292,0,0
24293,0,0
24294,0,0
24295,0,0
24296,0,0
24297,0,0
24298,0,0
24299,5,0
24300,14,0
24301,12,0
24302,0,0
24303,8,0
24304,0,22
24305,0,0
24306,0,0
24307,0,0
24308,0,4
24309,0,0
24310,0,0
24311,0,0
24312,0,0
24313,0,0
24314,0,0
24315,0,0
24316,0,0
24317,0,0
24318,0,0
24319,0,0
24320,0,0
24321,0,0
24322,0,0
24323,0,0
24324,0,0
24325,0,0
24326,0,0
24327,0,72
24328,0,0
24329,0,0
24330,0,28
24331,235,25
24332,41,0
24333,0,0
24334,0,0
24335,0,0
24336,0,0
24337,0,0
24338,0,0
24339,11,0
24340,0,0
24341,0,0
24342,0,0
24343,0,0
24344,0,0
24345,0,0
24346,0,0
24347,0,0
24348,0,0
24349,0,0
24350,0,0
24351,0,0
24352,0,0
24353,0,0
24354,17,4
24355,0,14
24356,7,0
24357,0,0
24358,0,0
24359,0,49
24360,0,0
24361,61,0
24362,0,8
24363,0,0
24364,0,0
24365,0,0
24366,0,0
24367,0,0
24368,29,0
24369,0,0
24370,0,0
24371,0,0
24372,0,5
24373,0,0
24374,0,0
24375,0,0
24376,0,0
24377,0,0
24378,0,0
24379,0,0
24380,0,0
24381,0,0
24382,0,0
24383,0,0
24384,0,0
24385,0,0
24386,0,0
24387,0,0
24388,0,0
24389,0,27
24390,0,0
24391,17,5
24392,0,114
24393,0,0
24394,0,0
24395,0,0
24396,0,0
24397,0,0
24398,0,0
24399,4,0
24400,0,0
24401,0,0
24402,0,0
24403,0,0
24404,0,0
24405,0,0
24406,0,0
24407,0,0
24408,0,0
24409,0,21
24410,65,405
24411,6,0
24412,0,0
24413,0,0
24414,0,0
24415,0,0
24416,0,0
24417,0,0
24418,0,0
24419,0,0
24420,0,0
24421,0,5
24422,0,0
24423,0,0
24424,0,0
24425,0,0
24426,0,0
24427,0,0
24428,0,0
24429,0,0
24430,0,0
24431,4,0
24432,0,174
24433,0,4
24434,4,4
24435,0,0
24436,0,0
24437,0,0
24438,0,0
24439,0,0
24440,0,0
24441,0,0
24442,0,0
24443,0,4
24444,80,10
24445,0,0
24446,0,7
24447,0,0
24448,0,0
24449,0,0
24450,0,0
24451,0,0
24452,0,0
24453,0,0
24454,0,0
24455,0,0
24456,0,0
24457,0,0
24458,0,0
24459,0,0
24460,0,0
24461,0,0
24462,0,0
24463,0,0
24464,0,0
24465,0,18
24466,0,0
24467,0,5
24468,0,0
24469,45,0
24470,0,0
24471,0,0
24472,0,0
24473,0,0
24474,0,0
24475,5,18
24476,36,0
24477,0,0
24478,0,0
24479,0,0
24480,0,0
24481,0,0
24482,0,0
24483,0,0
24484,0,0
24485,0,0
24486,0,0
24487,0,0
24488,0,0
24489,0,0
24490,0,0
24491,0,0
24492,0,0
24493,4,0
24494,0,0
24495,0,0
24496,0,0
24497,0,0
24498,0,0
24499,7,47
24500,0,0
24501,39,0
24502,39,0
24503,0,0
24504,0,0
24505,0,0
24506,0,0
24507,0,0
24508,0,0
24509,0,0
24510,0,0
24511,0,0
24512,0,0
24513,0,0
24514,4,0
24515,0,0
24516,0,0
24517,0,0
24518,0,0
24519,0,0
24520,0,0
24521,0,0
24522,0,0
24523,0,0
24524,0,0
24525,0,4
24526,0,0
24527,0,0
24528,0,0
24529,0,0
24530,0,0
24531,0,0
24532,0,0
24533,0,0
24534,0,0
24535,0,0
24536,28,0
24537,0,0
24538,0,0
24539,0,0
24540,0,22
24541,0,0
24542,0,0
24543,0,0
24544,0,0
24545,31,0
24546,0,0
24547,0,0
24548,0,0
24549,0,23
24550,0,291
24551,0,88
24552,0,98
24553,0,198
24554,0,42
24555,0,148
24556,6,93
24557,4,237
24558,0,55
24559,0,0
24560,0,0
24561,0,11
24562,0,0
24563,0,0
24564,0,0
24565,0,0
24566,5,0
24567,0,5
24568,4,0
24569,199,4
24570,167,73
24571,34,0
24572,0,6
24573,0,0
24574,0,0
24575,0,0
24576,0,0
24577,55,0
24578,124,0
24579,18,0
24580,0,0
24581,0,0
24582,0,0
24583,0,0
24584,0,0
24585,0,0
24586,0,0
24587,0,0
24588,0,0
24589,0,0
24590,0,0
24591,0,0
24592,0,0
24593,0,0
24594,0,0
24595,0,0
24596,0,0
24597,0,0
24598,0,0
24599,0,0
24600,119,40
24601,84,0
24602,6,0
24603,0,0
24604,0,0
24605,0,0
24606,0,0
24607,0,0
24608,0,19
24609,0,0
24610,0,0
24611,0,0
24612,0,0
24613,0,0
24614,0,0
24615,0,0
24616,0,0
24617,0,0
24618,0,0
24619,0,0
24620,0,0
24621,0,0
24622,114,0
24623,0,0
24624,0,0
24625,0,0
24626,0,0
24627,0,0
24628,0,0
24629,0,0
24630,0,0
24631,0,0
24632,0,25
24633,0,114
24634,0,0
24635,0,0
24636,0,0
24637,0,0
24638,0,0
24639,0,0
24640,0,0
24641,0,0
24642,0,0
24643,0,0
24644,0,11
24645,18,0
24646,4,0
24647,0,0
24648,0,0
24649,0,0
24650,0,0
24651,0,0
24652,0,0
24653,0,0
24654,0,0
24655,0,0
24656,0,0
24657,0,0
24658,0,4
24659,0,0
24660,0,13
24661,0,0
24662,0,0
24663,0,0
24664,0,36
24665,0,0
24666,0,0
24667,0,0
24668,0,0
24669,0,0
24670,0,0
24671,0,0
24672,0,0
24673,107,74
24674,7,0
24675,0,0
24676,10,0
24677,0,0
24678,0,0
24679,0,0
24680,0,0
24681,0,0
24682,0,39
24683,0,23
24684,0,0
24685,0,0
24686,0,5
24687,0,4
24688,0,0
24689,0,0
24690,0,0
24691,0,0
24692,0,0
24693,0,0
24694,0,0
24695,0,0
24696,0,0
24697,0,0
24698,0,0
24699,0,57
24700,0,0
24701,0,0
24702,0,0
24703,0,0
24704,0,0
24705,0,0
24706,0,0
24707,0,0
24708,0,0
24709,0,0
24710,0,0
24711,0,0
24712,0,0
24713,0,0
24714,0,0
24715,0,0
24716,0,0
24717,4,73
24718,0,14
24719,0,0
24720,0,6
24721,0,0
24722,0,0
24723,0,0
24724,0,0
24725,0,0
24726,0,0
24727,0,0
24728,4,0
24729,0,0
24730,0,0
24731,0,0
24732,0,0
24733,45,16
24734,122,0
24735,4,0
24736,5,0
24737,0,0
24738,0,0
24739,0,0
24740,0,0
24741,180,25
24742,35,17
24743,9,0
24744,0,0
24745,4,0
24746,0,0
24747,0,0
24748,11,0
24749,0,0
24750,225,116
24751,30,111
24752,0,0
24753,0,0
24754,5,0
24755,4,0
24756,22,0
24757,0,0
24758,0,0
24759,87,0
24760,196,0
24761,269,15
24762,148,0
24763,269,0
24764,303,0
24765,0,0
24766,0,0
24767,4,0
24768,10,0
24769,0,54
24770,22,0
24771,20,276
24772,78,0
24773,302,4
24774,75,0
24775,252,0
24776,81,0
24777,0,0
24778,5,4
24779,0,134
24780,0,83
24781,95,0
24782,178,0
24783,59,19
24784,4,0
24785,0,0
24786,18,0
24787,15,0
24788,49,12
24789,8,5
24790,28,4
24791,105,13
24792,61,0
24793,57,198
24794,9,168
24795,13,147
24796,267,363
24797,273,67
24798,332,309
24799,232,420
24800,208,127
24801,227,249
24802,427,54
24803,378,0
24804,243,0
24805,20,0
24806,38,4
24807,192,0
24808,77,0
24809,0,0
24810,0,0
24811,0,0
24812,0,0
24813,9,0
24814,8,19
24815,147,14
24816,496,312
24817,326,710
24818,204,290
24819,11,451
24820,245,415
24821,260,203
24822,6,281
24823,0,49
24824,67,17
24825,6,83
24826,430,0
24827,49,97
24828,139,379
24829,184,213
24830,0,0
24831,0,0
24832,4,0
24833,5,0
24834,6,0
24835,0,0
24836,0,0
24837,26,0
24838,212,0
24839,233,0
24840,257,0
24841,237,0
24842,122,224
24843,180,363
24844,362,16
24845,395,4
24846,122,0
24847,268,9
24848,341,0
24849,394,0
24850,93,18
24851,262,0
24852,50,42
24853,27,4
24854,146,0
24855,4,6
24856,43,0
24857,27,0
24858,25,0
24859,6,0
24860,0,0
24861,0,0
24862,0,0
24863,0,0
24864,0,0
24865,10,0
24866,27,0
24867,0,0
24868,5,0
24869,103,4
24870,233,0
24871,16,0
24872,82,0
24873,267,25
24874,316,111
24875,100,203
24876,128,0
24877,234,53
24878,539,206
24879,592,193
24880,61,48
24881,0,116
24882,0,0
24883,0,0
24884,0,0
24885,21,0
24886,40,0
24887,26,0
24888,0,0
24889,0,5
24890,0,5
24891,0,0
24892,0,0
24893,0,186
24894,0,9
24895,137,8
24896,0,0
24897,83,0
24898,31,0
24899,18,0
24900,0,0
24901,17,4
24902,82,17
24903,235,0
24904,89,0
24905,11,0
24906,0,0
24907,9,0
24908,79,0
24909,0,0
24910,4,0
24911,96,0
24912,162,5
24913,95,0
24914,159,0
24915,5,0
24916,0,0
24917,0,20
24918,0,0
24919,179,0
24920,215,0
24921,255,0
24922,222,0
24923,240,8
24924,0,0
24925,188,0
24926,23,0
24927,27,24
24928,333,0
24929,85,0
24930,220,0
24931,363,0
24932,29,0
24933,0,0
24934,5,31
24935,6,0
24936,25,0
24937,26,0
24938,5,0
24939,0,0
24940,10,13
24941,0,4
24942,0,0
24943,12,0
24944,0,0
24945,0,0
24946,0,0
