time,Aria,Geb
12536,0,0
12537,20,0
12538,0,0
12539,0,0
12540,5,0
12541,0,0
12542,0,0
12543,0,0
12544,0,0
12545,0,0
12546,0,0
12547,0,15
12548,4,0
12549,0,0
12550,0,0
12551,0,0
12552,0,0
12553,0,0
12554,0,0
12555,0,0
12556,0,0
12557,0,0
12558,0,0
12559,0,0
12560,0,0
12561,0,5
12562,0,0
12563,0,0
12564,0,0
12565,0,8
12566,6,95
12567,15,265
12568,7,195
12569,22,60
12570,179,219
12571,206,44
12572,201,0
12573,355,23
12574,401,41
12575,212,0
12576,9,0
12577,30,6
12578,50,0
12579,24,5
12580,5,0
12581,0,0
12582,15,0
12583,72,70
12584,0,16
12585,0,43
12586,0,0
12587,0,0
12588,0,0
12589,0,0
12590,0,0
12591,29,0
12592,0,0
12593,0,0
12594,0,0
12595,15,0
12596,0,0
12597,13,0
12598,0,0
12599,0,0
12600,0,0
12601,0,0
12602,0,0
12603,0,0
12604,0,0
12605,0,0
12606,33,0
12607,131,0
12608,283,0
12609,432,23
12610,193,186
12611,469,41
12612,148,146
12613,162,150
12614,46,119
12615,36,201
12616,288,7
12617,215,0
12618,33,0
12619,8,24
12620,12,133
12621,36,115
12622,53,10
12623,0,0
12624,0,0
12625,0,0
12626,41,0
12627,27,0
12628,0,0
12629,0,0
12630,14,0
12631,0,0
12632,0,0
12633,0,0
12634,0,0
12635,0,0
12636,0,0
12637,0,0
12638,0,0
12639,0,0
12640,0,5
12641,21,0
12642,0,0
12643,0,0
12644,0,0
12645,0,0
12646,0,0
12647,0,0
12648,0,9
12649,0,0
12650,0,0
12651,0,0
12652,0,0
12653,0,0
12654,0,0
12655,0,0
12656,0,0
12657,0,0
12658,0,0
12659,11,11
12660,55,15
12661,37,0
12662,21,0
12663,30,17
12664,107,6
12665,525,10
12666,157,13
12667,353,0
12668,417,15
12669,472,247
12670,394,78
12671,139,98
12672,330,249
12673,52,307
12674,135,29
12675,377,257
12676,341,192
12677,478,244
12678,295,86
12679,131,86
12680,336,86
12681,280,41
12682,481,9
12683,64,9
12684,4,4
12685,536,87
12686,181,78
12687,810,349
12688,116,130
12689,30,92
12690,668,242
12691,196,131
12692,268,44
12693,540,189
12694,192,30
12695,102,92
12696,332,267
12697,461,5
12698,580,11
12699,413,150
12700,207,71
12701,370,236
12702,176,119
12703,350,17
12704,602,4
12705,10,114
12706,189,136
12707,398,105
12708,646,159
12709,291,52
12710,775,114
12711,255,143
12712,782,163
12713,73,212
12714,901,17
12715,1180,29
12716,1122,263
12717,300,30
12718,67,51
12719,142,60
12720,15,67
12721,841,12
12722,576,40
12723,32,25
12724,176,67
12725,228,275
12726,365,12
12727,238,215
12728,429,72
12729,458,5
12730,549,208
12731,711,48
12732,677,15
12733,941,172
12734,500,45
12735,481,20
12736,580,191
12737,193,304
12738,191,187
12739,304,437
12740,554,156
12741,839,239
12742,341,156
12743,212,36
12744,676,67
12745,457,11
12746,624,175
12747,381,164
12748,454,115
12749,416,128
12750,68,185
12751,5,168
12752,463,13
12753,236,69
12754,478,224
12755,30,52
12756,74,86
12757,254,106
12758,25,178
12759,112,111
12760,31,36
12761,0,0
12762,0,0
12763,0,0
12764,6,4
12765,0,13
12766,0,18
12767,0,17
12768,0,0
12769,0,0
12770,0,0
12771,0,4
12772,0,0
12773,0,5
12774,0,62
12775,0,0
12776,0,0
12777,0,4
12778,0,89
12779,0,77
12780,0,62
12781,0,65
12782,0,62
12783,0,131
12784,0,137
12785,29,7
12786,110,9
12787,4,14
12788,0,0
12789,0,0
12790,0,0
12791,0,0
12792,0,0
12793,0,0
12794,0,0
12795,0,0
12796,0,0
12797,0,0
12798,0,0
12799,0,0
12800,0,0
12801,6,0
12802,0,0
12803,0,0
12804,0,0
12805,0,0
12806,0,0
12807,0,18
12808,0,0
12809,0,0
12810,0,0
12811,0,0
12812,0,10
12813,0,8
12814,0,0
12815,0,0
12816,47,0
12817,288,134
12818,346,197
12819,16,21
12820,0,0
12821,0,9
12822,0,0
12823,0,0
12824,0,0
12825,40,0
12826,16,0
12827,6,0
12828,0,0
12829,0,0
12830,0,0
12831,0,0
12832,0,0
12833,0,0
12834,0,0
12835,6,0
12836,4,0
12837,0,0
12838,17,0
12839,87,0
12840,0,0
12841,0,0
12842,0,4
12843,0,35
12844,13,15
12845,5,0
12846,11,0
12847,0,0
12848,0,0
12849,0,0
12850,0,0
12851,0,0
12852,0,0
12853,0,0
12854,0,25
12855,0,0
12856,0,10
12857,0,0
12858,0,0
12859,30,0
12860,4,0
12861,5,0
12862,91,0
12863,0,0
12864,11,0
12865,0,0
12866,0,0
12867,0,0
12868,0,0
12869,0,0
12870,0,0
12871,0,0
12872,0,0
12873,0,0
12874,0,0
12875,0,0
12876,0,0
12877,0,0
12878,0,0
12879,0,0
12880,0,0
12881,0,0
12882,0,0
12883,0,0
12884,0,5
12885,0,0
12886,0,0
12887,0,0
12888,0,0
12889,0,0
12890,0,0
12891,135,0
12892,425,34
12893,488,9
12894,222,12
12895,365,0
12896,0,0
12897,0,0
12898,0,19
12899,4,0
12900,0,0
12901,0,0
12902,15,0
12903,8,0
12904,0,0
12905,0,0
12906,0,0
12907,0,0
12908,0,0
12909,0,0
12910,0,0
12911,0,0
12912,0,0
12913,0,0
12914,4,4
12915,0,0
12916,0,0
12917,0,0
12918,0,0
12919,0,0
12920,0,0
12921,0,0
12922,0,0
12923,0,0
12924,0,0
12925,0,0
12926,91,0
12927,0,0
12928,0,0
12929,0,0
12930,0,0
12931,0,19
12932,0,0
12933,0,0
12934,0,0
12935,0,0
12936,0,0
12937,0,6
12938,0,0
12939,0,0
12940,0,0
12941,0,0
12942,0,0
12943,0,0
12944,4,0
12945,0,4
12946,0,7
12947,0,0
12948,0,0
12949,0,0
12950,0,0
12951,0,0
12952,0,0
12953,0,0
12954,0,0
12955,0,0
12956,0,0
12957,0,0
12958,202,25
12959,321,42
12960,242,36
12961,362,178
12962,57,119
12963,19,9
12964,0,6
12965,0,10
12966,0,9
12967,0,11
12968,0,0
12969,4,0
12970,0,0
12971,0,0
12972,0,0
12973,0,0
12974,0,0
12975,72,0
12976,0,0
12977,0,0
12978,0,0
12979,0,0
12980,0,5
12981,0,0
12982,0,0
12983,0,0
12984,9,0
12985,0,0
12986,0,0
12987,0,0
12988,11,0
12989,0,0
12990,0,0
12991,0,10
12992,7,25
12993,0,0
12994,0,0
12995,0,22
12996,0,12
12997,0,5
12998,0,9
12999,0,0
13000,0,0
13001,0,0
13002,22,17
13003,0,0
13004,0,0
13005,0,0
13006,0,0
13007,0,0
13008,0,0
13009,0,4
13010,0,10
13011,0,0
13012,0,0
13013,0,0
13014,145,0
13015,92,7
13016,495,0
13017,27,0
13018,199,4
13019,0,0
13020,0,144
13021,0,9
13022,0,0
13023,0,0
13024,6,0
13025,0,0
13026,0,0
13027,0,0
13028,0,0
13029,0,0
13030,0,0
13031,0,0
13032,0,34
13033,0,0
13034,0,0
13035,0,0
13036,0,13
13037,6,0
13038,0,0
13039,0,0
13040,0,0
13041,0,0
13042,0,0
13043,0,0
13044,0,0
13045,0,9
13046,0,4
13047,0,4
13048,0,43
13049,0,23
13050,0,6
13051,0,0
13052,0,0
13053,84,22
13054,5,0
13055,0,0
13056,6,0
13057,6,0
13058,0,0
13059,0,0
13060,0,0
13061,0,0
13062,6,0
13063,0,0
13064,131,10
13065,511,0
13066,56,0
13067,255,8
13068,214,0
13069,539,0
13070,48,0
13071,0,0
13072,11,0
13073,0,0
13074,0,0
13075,0,0
13076,0,0
13077,0,0
13078,0,0
13079,43,11
13080,0,0
13081,0,0
13082,0,0
13083,0,0
13084,19,0
13085,0,0
13086,0,0
13087,0,7
13088,0,0
13089,0,0
13090,0,0
13091,0,0
13092,0,0
13093,0,4
13094,0,0
13095,0,0
13096,0,0
13097,0,0
13098,0,0
13099,0,0
13100,0,0
13101,66,0
13102,0,12
13103,0,0
13104,0,0
13105,0,0
13106,0,5
13107,0,0
13108,0,0
13109,0,0
13110,0,0
13111,0,0
13112,168,0
13113,37,0
13114,0,0
13115,0,0
13116,0,0
13117,0,0
13118,0,0
13119,0,0
13120,0,9
13121,0,0
13122,0,0
13123,0,11
13124,0,0
13125,58,0
13126,0,31
13127,0,18
13128,7,0
13129,0,0
13130,0,0
13131,11,0
13132,32,0
13133,28,0
13134,0,0
13135,0,0
13136,0,0
13137,0,0
13138,0,0
13139,0,0
13140,0,0
13141,0,0
13142,0,0
13143,0,0
13144,50,0
13145,191,0
13146,0,0
13147,0,0
13148,0,0
13149,0,0
13150,0,0
13151,0,0
13152,0,0
13153,0,7
13154,0,0
13155,0,0
13156,0,0
13157,6,0
13158,21,0
13159,44,0
13160,0,0
13161,4,0
13162,0,0
13163,0,8
13164,11,0
13165,0,0
13166,6,0
13167,0,0
13168,0,0
13169,0,0
13170,0,0
13171,0,0
13172,17,14
13173,0,13
13174,0,0
13175,0,11
13176,0,15
13177,0,0
13178,0,0
13179,0,0
13180,0,0
13181,0,0
13182,0,0
13183,0,0
13184,105,0
13185,4,0
13186,0,0
13187,0,0
13188,0,0
13189,0,0
13190,0,0
13191,0,0
13192,0,5
13193,0,5
13194,0,4
13195,0,0
13196,0,0
13197,0,0
13198,11,8
13199,33,0
13200,115,9
13201,0,6
13202,0,0
13203,0,0
13204,0,0
13205,0,0
13206,0,0
13207,0,0
13208,4,0
13209,0,0
13210,5,0
13211,5,0
13212,0,0
13213,0,0
13214,0,0
13215,0,0
13216,0,5
13217,0,5
13218,0,29
13219,4,0
13220,0,0
13221,59,0
13222,99,0
13223,0,0
13224,0,0
13225,0,0
13226,0,0
13227,0,6
13228,0,0
13229,0,0
13230,19,8
13231,11,0
13232,0,0
13233,0,124
13234,17,29
13235,0,37
13236,0,0
13237,0,0
13238,0,0
13239,0,0
13240,0,0
13241,0,0
13242,0,0
13243,0,0
13244,0,0
13245,0,0
13246,0,0
13247,0,0
13248,0,0
13249,0,0
13250,27,0
13251,27,0
13252,0,0
13253,0,8
13254,0,0
13255,0,0
13256,0,10
13257,0,0
13258,0,0
13259,0,0
13260,0,0
13261,8,7
13262,65,28
13263,85,19
13264,339,9
13265,201,0
13266,141,54
13267,387,63
13268,406,18
13269,85,311
13270,454,0
13271,10,0
13272,38,84
13273,269,58
13274,261,258
13275,300,23
13276,102,0
13277,260,0
13278,113,0
13279,143,6
13280,384,0
13281,71,0
13282,196,29
13283,439,147
13284,224,36
13285,179,31
13286,398,105
13287,131,123
13288,141,27
13289,31,67
13290,75,40
13291,458,112
13292,305,9
13293,248,34
13294,126,0
13295,163,0
13296,49,0
13297,395,123
13298,228,79
13299,80,97
13300,13,43
13301,290,105
13302,10,0
13303,193,70
13304,181,97
13305,17,84
13306,9,75
13307,0,347
13308,313,216
13309,407,149
13310,104,63
13311,11,179
13312,430,253
13313,356,130
13314,19,289
13315,332,572
13316,661,383
13317,930,368
13318,583,555
13319,1315,239
13320,1413,337
13321,135,219
13322,4,299
13323,193,179
13324,583,349
13325,337,506
13326,606,268
13327,444,185
13328,470,77
13329,42,0
13330,496,135
13331,187,0
13332,115,286
13333,731,395
13334,455,5
13335,49,208
13336,777,238
13337,731,127
13338,595,100
13339,183,6
13340,427,200
13341,71,22
13342,347,216
13343,547,25
13344,239,109
13345,523,162
13346,302,100
13347,342,246
13348,38,182
13349,334,193
13350,986,170
13351,205,172
13352,119,16
13353,626,4
13354,10,30
13355,303,55
13356,168,0
13357,335,0
13358,149,233
13359,236,247
13360,269,50
13361,27,4
13362,88,126
13363,102,160
13364,266,48
13365,383,48
13366,145,264
13367,559,0
13368,174,26
13369,30,9
13370,46,77
13371,4,25
13372,57,191
13373,166,9
13374,190,11
13375,125,0
13376,68,153
13377,305,270
13378,308,92
13379,624,9
13380,238,417
13381,272,121
13382,482,106
13383,200,0
13384,37,18
13385,75,166
13386,152,40
13387,37,0
13388,29,11
13389,12,81
13390,52,92
13391,80,6
13392,355,129
13393,108,31
13394,231,85
13395,31,162
13396,85,127
13397,38,176
13398,26,36
13399,32,221
13400,64,82
13401,855,5
13402,140,134
13403,17,147
13404,453,156
13405,634,201
13406,800,229
13407,60,386
13408,98,12
13409,47,118
13410,166,0
13411,5,4
13412,193,152
13413,404,131
13414,286,206
13415,612,120
13416,317,262
13417,929,88
13418,940,209
13419,311,154
13420,609,101
13421,327,0
13422,236,28
13423,352,26
13424,74,28
13425,124,15
13426,45,36
13427,233,181
13428,279,227
13429,302,0
13430,416,24
13431,716,0
13432,1351,176
13433,517,238
13434,606,350
13435,549,115
13436,771,31
13437,10,163
13438,135,17
13439,50,0
13440,33,189
13441,4,66
13442,37,15
13443,156,0
13444,251,14
13445,401,13
13446,240,74
13447,412,75
13448,294,106
13449,905,260
13450,232,0
13451,40,21
13452,700,53
13453,570,117
13454,229,8
13455,484,130
13456,364,192
13457,470,64
13458,750,147
13459,618,231
13460,273,207
13461,937,223
13462,478,87
13463,149,156
13464,37,89
13465,151,354
13466,866,134
13467,304,372
13468,762,0
13469,330,57
13470,513,177
13471,357,38
13472,637,53
13473,82,714
13474,923,569
13475,959,544
13476,952,585
13477,633,407
13478,572,774
13479,846,5
13480,800,404
13481,562,256
13482,772,696
13483,730,527
13484,582,956
13485,813,593
13486,542,575
13487,682,674
13488,499,307
13489,725,438
13490,862,473
13491,320,496
13492,525,334
13493,482,372
13494,450,341
13495,709,388
13496,466,666
13497,1024,475
13498,795,567
13499,679,362
13500,375,257
13501,442,145
13502,234,303
13503,263,288
13504,277,355
13505,248,336
13506,500,278
13507,591,75
13508,458,80
13509,433,337
13510,258,339
13511,318,122
13512,238,124
13513,453,232
13514,558,377
13515,629,565
13516,280,290
13517,685,242
13518,449,313
13519,381,391
13520,882,670
13521,2287,611
13522,1260,359
13523,971,251
13524,1273,401
13525,961,399
13526,482,147
13527,291,240
13528,165,223
13529,675,236
13530,151,404
13531,409,318
13532,380,330
13533,315,377
13534,479,52
13535,239,238
13536,439,0
13537,164,142
13538,163,87
13539,14,173
13540,19,0
13541,32,175
13542,137,59
13543,396,84
13544,802,425
13545,963,408
13546,1159,265
13547,453,221
13548,1053,250
13549,461,273
13550,481,255
13551,775,387
13552,398,283
13553,485,33
13554,552,245
13555,527,314
13556,771,248
13557,623,220
13558,948,64
13559,121,19
13560,46,21
13561,43,0
13562,4,19
13563,0,0
13564,0,0
13565,8,0
13566,0,0
13567,0,0
13568,13,0
13569,0,0
13570,5,0
13571,0,0
13572,0,0
13573,0,0
13574,36,4
13575,4,0
13576,9,0
13577,5,10
13578,10,10
13579,11,4
13580,7,0
13581,0,57
13582,48,7
13583,18,0
13584,0,4
13585,37,65
13586,1005,128
13587,855,62
13588,397,89
13589,253,170
13590,259,218
13591,573,486
13592,662,726
13593,845,479
13594,52,194
13595,393,400
13596,117,493
13597,547,386
13598,284,245
13599,723,700
13600,867,635
13601,760,377
13602,1285,370
13603,1117,319
13604,708,359
13605,785,331
13606,495,385
13607,1734,375
13608,1089,552
13609,617,385
13610,607,316
13611,696,709
13612,2103,668
13613,665,801
13614,1130,576
13615,763,306
13616,749,656
13617,646,563
13618,806,679
13619,898,88
13620,749,225
13621,728,136
13622,337,169
13623,1276,602
13624,819,280
13625,879,197
13626,586,41
13627,294,17
13628,6,13
13629,212,289
13630,125,69
13631,290,231
13632,261,201
13633,464,139
13634,539,319
13635,798,165
13636,336,236
13637,215,162
13638,189,505
13639,1147,190
13640,462,197
13641,776,359
13642,642,359
13643,176,77
13644,1274,193
13645,490,347
13646,1017,48
13647,204,551
13648,100,273
13649,258,162
13650,319,212
13651,440,129
13652,189,381
13653,553,394
13654,491,392
13655,780,77
13656,1129,405
13657,638,76
13658,772,525
13659,627,374
13660,488,123
13661,377,190
13662,347,5
13663,38,15
13664,346,144
13665,849,299
13666,112,14
13667,544,170
13668,853,52
13669,506,116
13670,331,0
13671,377,224
13672,549,262
13673,502,0
13674,206,388
13675,918,234
13676,345,254
13677,433,374
13678,622,278
13679,499,96
13680,268,418
13681,830,403
13682,267,481
13683,294,598
13684,324,165
13685,551,75
13686,831,440
13687,582,139
13688,607,93
13689,577,59
13690,261,97
13691,201,15
13692,110,8
13693,407,140
13694,206,291
13695,513,195
13696,142,68
13697,724,475
13698,1283,430
13699,28,66
13700,0,53
13701,25,7
13702,72,271
13703,1221,71
13704,876,448
13705,847,313
13706,215,154
13707,283,22
13708,8,133
13709,192,246
13710,451,57
13711,741,389
13712,535,468
13713,563,182
13714,262,99
13715,266,136
13716,204,443
13717,1321,449
13718,578,34
13719,565,133
13720,503,158
13721,616,273
13722,260,91
13723,415,169
13724,240,645
13725,1429,393
13726,791,210
13727,92,255
13728,439,12
13729,1022,537
13730,711,96
13731,604,184
13732,558,367
13733,248,68
13734,373,5
13735,1007,425
13736,303,335
13737,482,101
13738,140,0
13739,68,0
13740,96,0
13741,0,0
13742,0,0
13743,0,0
13744,0,0
13745,0,0
13746,0,0
13747,0,0
13748,0,0
13749,0,0
13750,0,0
13751,0,21
13752,5,45
13753,17,12
13754,28,88
13755,352,91
13756,266,308
13757,720,96
13758,18,101
13759,0,59
13760,531,228
13761,428,153
13762,865,0
13763,1054,371
13764,720,465
13765,663,147
13766,599,479
13767,687,573
13768,797,225
13769,365,264
13770,1007,357
13771,380,392
13772,457,410
13773,196,282
13774,256,140
13775,124,113
13776,223,140
13777,339,258
13778,119,376
13779,491,282
13780,579,123
13781,868,421
13782,817,338
13783,111,217
13784,70,100
13785,359,448
13786,892,26
13787,638,104
13788,858,117
13789,853,377
13790,42,307
13791,161,322
13792,685,83
13793,674,227
13794,586,222
13795,522,120
13796,388,122
13797,598,0
13798,271,16
13799,333,47
13800,368,297
13801,384,222
13802,186,216
13803,292,128
13804,384,327
13805,366,5
13806,624,335
13807,872,560
13808,1017,303
13809,177,188
13810,291,316
13811,97,5
13812,310,40
13813,280,99
13814,203,18
13815,88,0
13816,118,29
13817,60,0
13818,224,0
13819,88,0
13820,106,0
13821,0,0
13822,0,53
13823,19,4
13824,0,0
13825,10,0
13826,0,5
13827,0,23
13828,78,15
13829,0,0
13830,32,0
13831,0,10
13832,0,0
13833,10,0
13834,0,0
13835,0,0
13836,0,0
13837,0,0
13838,0,0
13839,27,0
13840,0,0
13841,0,0
13842,0,0
13843,0,0
13844,30,0
13845,0,0
13846,0,0
13847,17,4
13848,0,0
13849,0,0
13850,0,0
13851,0,4
13852,0,30
13853,0,94
13854,63,0
13855,21,0
13856,25,0
13857,8,0
13858,0,0
13859,129,72
13860,0,277
13861,206,166
13862,27,5
13863,20,57
13864,296,207
13865,227,259
13866,901,240
13867,1039,172
13868,6,435
13869,346,275
13870,367,283
13871,348,89
13872,216,145
13873,153,48
13874,378,38
13875,250,209
13876,406,315
13877,649,208
13878,81,295
13879,387,213
13880,190,47
13881,9,176
13882,698,252
13883,567,62
13884,517,573
13885,488,15
13886,119,92
13887,131,39
13888,277,220
13889,14,55
13890,442,189
13891,620,550
13892,310,95
13893,693,381
13894,22,30
13895,204,114
13896,499,94
13897,393,176
13898,468,33
13899,608,82
13900,137,53
13901,171,0
13902,39,261
13903,906,298
13904,834,51
13905,124,10
13906,131,45
13907,334,193
13908,399,6
13909,285,15
13910,244,0
13911,124,0
13912,76,26
13913,218,4
13914,350,0
13915,532,0
13916,365,0
13917,209,8
13918,27,4
13919,25,0
13920,0,0
13921,4,0
13922,0,0
13923,21,0
13924,138,6
13925,288,150
13926,525,514
13927,1205,352
13928,857,461
13929,1199,223
13930,867,126
13931,1010,88
13932,308,42
13933,509,53
13934,574,64
13935,729,49
13936,604,50
13937,913,44
13938,574,258
13939,549,194
13940,659,47
13941,599,105
13942,1047,31
13943,238,72
13944,213,102
13945,122,153
13946,127,30
13947,207,23
13948,80,32
13949,522,26
13950,93,36
13951,4,0
13952,452,87
13953,290,23
13954,83,40
13955,0,0
13956,66,0
13957,12,58
13958,58,137
13959,232,61
13960,711,241
13961,66,25
13962,6,231
13963,483,27
13964,250,0
13965,0,7
13966,0,0
13967,0,0
13968,0,0
13969,0,0
13970,0,0
13971,0,0
13972,8,0
13973,0,0
13974,0,0
13975,4,0
13976,87,0
13977,301,0
13978,130,0
13979,0,0
13980,0,0
13981,0,0
13982,0,0
13983,41,8
13984,9,0
13985,0,0
13986,0,0
13987,0,0
13988,0,0
13989,20,0
13990,29,0
13991,14,0
13992,0,0
13993,0,0
13994,0,0
13995,7,0
13996,0,0
13997,9,0
13998,0,0
13999,15,0
14000,18,0
14001,0,0
14002,128,6
14003,591,0
14004,32,6
14005,5,25
14006,99,50
14007,73,4
14008,22,103
14009,310,4
14010,91,16
14011,30,37
14012,196,150
14013,472,213
14014,382,48
14015,19,246
14016,412,176
14017,77,189
14018,400,326
14019,1106,169
14020,282,54
14021,215,40
14022,228,40
14023,40,147
14024,186,8
14025,232,79
14026,597,78
14027,87,306
14028,67,63
14029,558,22
14030,20,171
14031,48,10
14032,76,37
14033,12,12
14034,0,5
14035,0,11
14036,0,119
14037,14,83
14038,20,126
14039,0,58
14040,0,31
14041,0,0
14042,0,13
14043,10,58
14044,67,15
14045,0,14
14046,0,10
14047,0,71
14048,32,30
14049,0,4
14050,16,50
14051,0,0
14052,8,0
14053,0,5
14054,56,5
14055,336,83
14056,324,163
14057,41,219
14058,197,100
14059,472,18
14060,307,4
14061,19,7
14062,226,245
14063,201,32
14064,192,10
14065,424,103
14066,250,236
14067,410,151
14068,536,197
14069,780,24
14070,193,0
14071,21,203
14072,163,89
14073,297,207
14074,380,17
14075,463,7
14076,255,11
14077,290,279
14078,537,31
14079,517,212
14080,329,145
14081,436,263
14082,298,227
14083,642,13
14084,394,9
14085,220,12
14086,49,0
14087,171,142
14088,214,99
14089,16,251
14090,565,173
14091,357,503
14092,649,442
14093,479,231
14094,778,99
14095,361,179
14096,233,43
14097,197,66
14098,8,5
14099,120,23
14100,29,4
14101,0,0
14102,0,9
14103,0,63
14104,86,164
14105,11,75
14106,243,64
14107,567,18
14108,351,158
14109,58,25
14110,246,0
14111,315,21
14112,393,136
14113,465,199
14114,363,189
14115,414,205
14116,614,281
14117,111,109
14118,92,326
14119,553,188
14120,743,284
14121,745,74
14122,666,306
14123,1492,159
14124,643,263
14125,256,260
14126,320,260
14127,292,82
14128,73,324
14129,516,154
14130,397,106
14131,848,210
14132,623,63
14133,566,224
14134,473,96
14135,417,93
14136,375,243
14137,315,352
14138,826,595
14139,600,170
14140,160,352
14141,221,171
14142,646,14
14143,174,22
14144,672,29
14145,233,55
14146,297,48
14147,422,101
14148,180,19
14149,306,217
14150,559,138
14151,31,117
14152,577,51
14153,491,358
14154,339,78
14155,692,67
14156,399,209
14157,159,64
14158,236,19
14159,376,213
14160,766,177
14161,518,177
14162,238,146
14163,1032,23
14164,509,187
14165,358,72
14166,584,172
14167,561,216
14168,228,139
14169,439,18
14170,88,281
14171,589,247
14172,652,282
14173,882,222
14174,1042,358
14175,161,308
14176,819,248
14177,192,196
14178,705,257
14179,355,307
14180,100,81
14181,34,238
14182,75,25
14183,28,124
14184,59,134
14185,0,124
14186,5,41
14187,7,218
14188,11,4
14189,17,0
14190,0,0
14191,30,0
14192,83,10
14193,4,178
14194,12,57
14195,0,130
14196,10,198
14197,5,0
14198,4,0
14199,11,0
14200,0,0
14201,0,0
14202,0,0
14203,0,6
14204,0,20
14205,0,6
14206,10,0
14207,0,0
14208,0,16
14209,0,30
14210,9,206
14211,68,96
14212,56,0
14213,19,0
14214,0,0
14215,0,0
14216,0,0
14217,0,0
14218,0,0
14219,0,0
14220,0,0
14221,0,4
14222,0,4
14223,0,12
14224,0,5
14225,0,4
14226,5,12
14227,0,0
14228,0,0
14229,17,0
14230,0,0
14231,0,0
14232,0,0
14233,0,0
14234,0,0
14235,30,0
14236,0,0
14237,0,0
14238,0,0
14239,0,0
14240,0,8
14241,0,0
14242,0,24
14243,0,0
14244,0,0
14245,0,0
14246,0,0
14247,0,0
14248,0,0
14249,0,17
14250,0,0
14251,0,0
14252,0,0
14253,0,57
14254,0,11
14255,0,0
14256,0,9
14257,9,0
14258,0,7
14259,62,0
14260,14,0
14261,4,0
14262,17,0
14263,0,0
14264,0,0
14265,0,0
14266,0,0
14267,8,0
14268,0,0
14269,0,0
14270,0,0
14271,27,0
14272,0,0
14273,0,0
14274,0,0
14275,0,0
14276,0,0
14277,0,5
14278,0,5
14279,0,0
14280,0,0
14281,17,13
14282,0,0
14283,0,0
14284,0,0
14285,0,0
14286,0,0
14287,68,0
14288,6,8
14289,4,0
14290,0,0
14291,0,0
14292,0,0
14293,0,0
14294,0,0
14295,0,0
14296,0,0
14297,0,0
14298,20,5
14299,32,0
14300,0,0
14301,0,0
14302,0,0
14303,0,0
14304,0,0
14305,10,0
14306,0,0
14307,0,0
14308,0,0
14309,12,10
14310,4,19
14311,0,4
14312,0,0
14313,0,0
14314,0,0
14315,0,9
14316,0,0
14317,0,0
14318,4,13
14319,111,27
14320,0,0
14321,0,0
14322,0,5
14323,0,0
14324,0,0
14325,0,0
14326,0,0
14327,0,0
14328,0,0
14329,0,0
14330,0,0
14331,0,0
14332,0,0
14333,0,0
14334,21,15
14335,0,0
14336,12,0
14337,0,0
14338,0,0
14339,0,0
14340,0,0
14341,12,0
14342,33,0
14343,0,0
14344,0,0
14345,0,6
14346,0,0
14347,0,9
14348,0,14
14349,4,0
14350,0,0
14351,0,0
14352,12,0
14353,0,0
14354,0,0
14355,0,0
14356,0,0
14357,0,0
14358,0,0
14359,0,0
14360,0,0
14361,0,0
14362,0,0
14363,94,0
14364,24,0
14365,0,0
14366,0,0
14367,0,0
14368,0,0
14369,0,0
14370,0,0
14371,0,4
14372,0,15
14373,0,0
14374,0,0
14375,0,0
14376,0,0
14377,0,5
14378,0,40
14379,0,9
14380,0,11
14381,0,5
14382,0,0
14383,0,0
14384,0,0
14385,19,0
14386,166,0
14387,9,0
14388,0,0
14389,0,0
14390,0,0
14391,0,7
14392,19,0
14393,0,13
14394,0,32
14395,0,11
14396,0,5
14397,0,0
14398,0,0
14399,0,0
14400,0,0
14401,0,0
14402,0,0
14403,13,0
14404,39,8
14405,7,0
14406,0,0
14407,0,0
14408,0,0
14409,0,0
14410,0,0
14411,0,0
14412,0,0
14413,0,0
14414,0,0
14415,0,0
14416,0,0
14417,13,0
14418,0,0
14419,0,0
14420,0,0
14421,0,0
14422,0,0
14423,0,6
14424,0,0
14425,0,0
14426,0,0
14427,25,0
14428,0,0
14429,0,0
14430,29,0
14431,33,0
14432,0,0
14433,0,0
14434,0,0
14435,0,0
14436,0,0
14437,0,0
14438,4,0
14439,125,0
14440,26,0
14441,0,0
14442,0,0
14443,0,0
14444,0,0
14445,0,0
14446,0,0
14447,0,0
14448,0,0
14449,0,0
14450,0,0
14451,0,0
14452,0,0
14453,0,0
14454,0,0
14455,0,0
14456,0,0
14457,0,0
14458,0,0
14459,0,0
14460,12,0
14461,4,0
14462,0,0
14463,57,0
14464,0,0
14465,0,0
14466,0,0
14467,0,0
14468,18,0
14469,24,0
14470,14,0
14471,27,0
14472,0,0
14473,0,0
14474,22,0
14475,0,0
14476,0,0
14477,0,0
14478,0,0
14479,0,0
14480,0,0
14481,0,0
14482,0,0
14483,0,0
14484,0,0
14485,0,0
14486,0,0
14487,0,0
14488,0,0
14489,31,0
14490,90,4
14491,0,0
14492,0,0
14493,0,0
14494,0,0
14495,16,0
14496,0,0
14497,0,0
14498,0,0
14499,0,0
14500,15,0
14501,0,0
14502,0,6
14503,0,40
14504,0,24
14505,0,12
14506,0,0
14507,0,26
14508,0,22
14509,0,22
14510,0,4
14511,0,24
14512,0,4
14513,0,5
14514,6,0
14515,71,0
14516,35,0
14517,0,0
14518,0,0
14519,0,0
14520,10,0
14521,10,0
14522,9,0
14523,0,0
14524,5,0
14525,11,0
14526,13,0
14527,0,0
